SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size,SourceLanguage,MigrationID
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,11635,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,11758,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,11913,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,12062,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,12210,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,12340,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0027,Variable with invalid query,THE FOLLOWING STATEMENT USES A VARIABLE/LITERAL WITH AN INVALID QUERY AND IT WILL NOT BE EXECUTED,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,3052,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0073,Pending Functional Equivalence Review,PENDING FUNCTIONAL EQUIVALENCE REVIEW FOR 'DollarStringLiteralExpr' NODE,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,12468,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,Medium,SSC-EWI-0027,Variable with invalid query,THE FOLLOWING STATEMENT USES A VARIABLE/LITERAL WITH AN INVALID QUERY AND IT WILL NOT BE EXECUTED,vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,3,12460,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
53b2786d-0a21-49d8-9dc6-c4748d4df71c,None,SSC-FDM-0007,Element with missing dependencies,"MISSING DEPENDENT OBJECTS """"analytics"".""mv_tbl__mv_daily_revenue_summary__0_recomputed"""", """"analytics"".""mv_tbl__mv_daily_revenue_summary__0"""", """"mv_tbl__mv_daily_revenue_summary__0__insert_tmp"""", """"mv_tbl__mv_daily_revenue_summary__0_tmp""""",vevodb/analytics/procedure/mv_sp__mv_daily_revenue_summary__4_2_cascade.sql,1,0,vevodb,analytics,N/A,"mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)","vevodb.analytics.mv_sp__mv_daily_revenue_summary__4_2_cascade(BIGINT,BIGINT,BOOLEAN,CHARACTER VARYING,BIGINT,CHARACTER VARYING)",CREATE PROCEDURE,XS,RedShift,DvefAe5IK3+lJQ1/aClvvQ==
